id,name,address,latitude,longitude,review_count,rating,zip_code
PRQyJoum--REZ-yeEidyBg,Soba Noodle Azuma,246 Main St,40.85172,-73.97219,415,4.5,07024
lY_gb_hNbit6GHBiOn3VeQ,Nami Nori,33 Carmine St,40.730284,-74.003212,680,4.0,10014
5w8CYpHKq8oQth42wSpt-g,Ariyoshi,4113 Queens Blvd,40.743972616473854,-73.9229326221067,330,3.5,11104
DdoubmNfPNRi9xNmcQ64ug,Tsurutontan Udon Noodle Brasserie - Midtown,64 W 48th St,40.75830659999292,-73.98080074109362,672,3.5,10036
FXFQJmhK6elesopXdhjvFQ,Amber,103 W 70th St,40.77632084040014,-73.97993601948492,153,4.0,10023
iPLwO2X4t3Axu02I_-U1CQ,Harajuku Ramen,1393B 2nd Ave,40.769341,-73.95828949999999,31,4.0,10021
ieXKc6S3WlEiVkyxgaF9Ig,Tempura Matsui,222 E 39th St,40.74819,-73.97467,183,4.5,10016
0ePn6TQSJQky4ueKeGQvpQ,SUGARFISH by sushi nozawa,33 E 20th St,40.73901,-73.98882,976,4.0,10003
VaDTMmv1Yq7A4xBhd1Mb_Q,Sanyuu West,228 W 18th St,40.74156,-73.99932,61,4.5,10011
d7X3d_siRqmj88ZZerXhsw,Noz Market,1374 3rd Ave,40.77382345943564,-73.9579557,36,4.0,10075
wSGZA3DOFSUvALZRKCM_Sw,Tanoshi Sushi Sake Bar,1372 York Ave,40.767568,-73.952815,813,4.5,10021
X8yEmEDD9ZTkHoIRFqzcRw,Osamil,5 West 31st St,40.74697,-73.9864,612,4.5,10001
1wawnv6mzqatgA17pukdZw,Nakaji,48 Bowery,40.7157,-73.99663,70,4.0,10013
GuzlMBKNoClNx5I1-x-DDg,53 NYC,53 W 53rd St,40.76179318437133,-73.9780863,60,4.0,10019
pTMnHb_W3sKqS8oCzjHdVA,SenYa,109 1st Ave,40.7269015463545,-73.986101118587,319,4.0,10003
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,132 W 31st St,40.74839,-73.99062,1203,4.0,10001
-Q8MYIWoE4EsGQtudIOY0w,Bua Thai Ramen & Robata Grill,1611 2nd Ave,40.7763615,-73.95308,1980,4.5,10028
WlRZ4JEAVqtemQ5WQhFAFg,Maru 2,267 W 17th St,40.7416184376274,-74.00068538901618,160,4.5,10011
AAP2fFjya6uSkZXTzGlg7g,Shiro Omakase - Midtown,988 2nd Ave,40.75625,-73.9673,14,4.5,10022
7Q68kpPS6okcC8Kkw7g42A,Sushi Lab Rooftop,132 W 47th St,40.758413,-73.983292,490,4.0,10036
Zjdtcex73QIz2_MvEvDrFQ,MakiMaki Sushi,1369 6th Ave,40.7633913312621,-73.9780393019703,245,4.0,10019
QaEqD7q2GtmlovBOPC6yIQ,Murasaki,46-44 Vernon Blvd,40.74567678701478,-73.95327455356471,258,4.5,11101
ipAsHykRvgJzpx5hD8vTJw,Tokuyamatcha & Onigirazu Bar,627 E 6th St,40.72399,-73.9802,73,4.5,10009
PwrYnl3j3YCGzILX_5UHpw,Davelle,102 Suffolk St,40.71852,-73.98605,348,4.0,10002
K84FS4X-Hj2Xt_uUCjwNIA,Kissaki Sushi,286 Columbus Ave,40.778571,-73.978209,68,3.5,10023
NN3mOWF5e_pnR1ArqM2bHQ,OBAO,647 9th Ave,40.7606544,-73.991332,3786,4.0,10036
orYWYTk6kNK1YODsADk_tg,The Jin,856 10th Ave,40.768541,-73.988734,475,4.5,10019
22uB5xk1aXPwRi9mc6bmOQ,Ajisai on Duane,183 Duane St,40.71751,-74.01021,38,5.0,10013
yj4culC4vfNKWXdj5ZxJ4Q,Kosaka,220 W 13th St,40.7381972955808,-74.0014449879527,204,4.5,10011
kIzVGUWS2b5H_b-G0Q0-0g,Katana Kitten,531 Hudson St,40.73425,-74.00639,198,4.0,10014
Au1AcsukhrbUfn6oit8tZw,Kochi,652 10th Ave,40.76201,-73.99351,352,4.5,10036
oTL_nPII6x0HfPVpEQklUg,PLANTA Queen - Nomad,15 W 27th St,40.744435,-73.98832,535,4.5,10001
kvpSqh3q7r3HK3Tw-wXGEQ,Ashbox,1154 Manhattan Ave,40.738267,-73.955158,148,4.5,11222
zGAQqDu0Ak2khVYs9WdQxw,Sushi Nakazawa,23 Commerce St,40.7317465228689,-74.0045493828034,1691,4.5,10014
M9ocxj9j91I1Av32UKSeYA,Yakiniku Tohbay,253 West 55th St,40.765354,-73.983214,41,4.0,10019
5Akss-swwfyoSVeIsDBbvw,Basta Pasta,37 W 17th St,40.73881,-73.99407,1509,4.0,10011
CqQ2Og9kf-LhlUWtODalCQ,Blue Ribbon Sushi Bar & Grill - Columbus Circle,308 W 58th St,40.7674948014194,-73.9831978922043,835,4.0,10019
iueVEi_vQxdAzdXs-8Fvrg,Atami Japanese Fusion,1167 2nd Ave,40.76226,-73.9635,172,4.0,10065
ynR4-QgEOsE7VhNfIWo73w,Secchu Yokota,199 E 3rd St,40.722841651410874,-73.9831015,143,5.0,10009
xtxcAUvrD4dWHJd0cwvW1A,JeJu Noodle Bar,679 Greenwich St,40.73304,-74.00734,885,4.0,10014
u0qfikB-ppp6UwoNKqxlRw,Flame,100 W 82nd St,40.78396,-73.97444,505,4.0,10024
ZOpnIsm7ihoO1gq2YmGdzw,Zurutto Ramen & Gyoza Bar,142 W 72nd St,40.777836,-73.980476,479,4.0,10023
MmXZLVwWcYugi_TXSHmjeQ,Sushi by Bou Times Square,132 W 47th St,40.75851,-73.98322,739,4.5,10036
U28l2acDK2k5PlssjzoCZA,Kaizen,33-70 Farrington St,40.76516,-73.83222,102,4.0,11354
iTj5T_jPYvznd1QTgs7NZw,Nai ,84 2nd Ave,40.7265319,-73.9888568,1058,4.5,10003
lS3_25BdygJCF_aMOOV7nw,Furikake,10 East 14th Street New York Ny,40.7356,-73.99305,2,5.0,10003
0v2rI4CivY0nrQM3_W4VmA,Kondo,2913 Broadway,40.7626545293336,-73.9265084112689,196,4.0,11106
oMDKIzPJWkh99UuUP_4ikg,MI-NE Deli,496 6th Ave,40.73623,-73.99723,10,4.5,10011
ulyoll6G7GmmWXzBPSD4mw,Kuu,1275 1st Ave,40.7657667005563,-73.9577598497272,77,4.0,10065
9xRIcn0jTyvWNH9aBO3oAA,Kenka,25 St Marks Pl,40.72913,-73.988465,1647,3.5,10003
JhJLPp6KuBcD3CHCkEKJ_A,Cocoron  & Goemon Curry,16 Delancey St,40.72029996280202,-73.99304888458795,1079,4.0,10002
IeCKeGdVpW5K336gr9Ok7Q,Shiro Omakase - Upper West Side,285 Columbus Ave,40.778258,-73.977931,7,4.5,10023
IVDk7BYFWwFsYPRbHLd49w,Takeda,566 Amsterdam Ave,40.788749,-73.974599,64,4.5,10024
Qi1AoRNcFEX8etII_RZkFg,Ajisai Japanese Fusion,795 Lexington Ave,40.763763,-73.966743,175,3.5,10065
